scenario,set_name,vaccine,gavi_support,activity_type,country_code,country,year,age_first,age_last,age_range_verbatim,target,coverage,gender,proportion_risk
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2039,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2040,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2041,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2042,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2043,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2044,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2045,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2046,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2047,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2048,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2049,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2050,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2051,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2052,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2053,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2054,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2055,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2056,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2057,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2058,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2059,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2060,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2061,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2062,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2063,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2064,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2065,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2066,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2067,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2068,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2069,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2070,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2071,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2072,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2073,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2074,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2075,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2076,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2077,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2078,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2079,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2080,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2081,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2082,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2083,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2084,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2085,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2086,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2087,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2088,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2089,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2090,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2091,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2092,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2093,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2094,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2095,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2096,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2097,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2098,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2099,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BGD,Bangladesh,2100,0,0,<NA>,<NA>,0.96598524294442089655,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1980,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1981,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1982,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1983,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1984,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1985,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1986,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1987,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1988,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1989,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1990,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1991,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1992,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1993,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1994,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1995,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1996,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1997,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1998,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,1999,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2000,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2001,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2002,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2003,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2004,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2005,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2006,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2007,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2008,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2009,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2010,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2011,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2012,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2013,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2014,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2015,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2016,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2017,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2018,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2019,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2020,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2021,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2022,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2023,0,0,<NA>,<NA>,0,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2024,0,0,<NA>,<NA>,0.96414134002766704867,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2025,0,0,<NA>,<NA>,0.96079599311921892735,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2026,0,0,<NA>,<NA>,0.95713855016628679451,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2027,0,0,<NA>,<NA>,0.95313989492363559997,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2028,0,0,<NA>,<NA>,0.94876819481638907661,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2029,0,0,<NA>,<NA>,0.94398864752662858812,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2030,0,0,<NA>,<NA>,0.93876320393840306799,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2031,0,0,<NA>,<NA>,0.94876320393840307688,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2032,0,0,<NA>,<NA>,0.95876320393840308576,both,<NA>
je-campaign-default,"JE : JE,routine,with : default",JE,total,routine,BTN,Bhutan,2033,0,0,<NA>,<NA>,0.96414134002766704867,both,<NA>
