scenario,set_name,vaccine,gavi_support,activity_type,country_code,country,year,age_first,age_last,age_range_verbatim,target,coverage,gender,proportion_risk
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,MDG,Madagascar,2025,1,15,default age and gender,11516239,0.8770918388546817823226,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,MLI,Mali,2026,1,15,default age and gender,10122073,0.7870056062330316182241,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,MMR,Myanmar,2026,1,15,default age and gender,13428270,0.8597918977165338594304,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,MNG,Mongolia,2029,1,15,default age and gender,1059458,0.9131826165831963271202,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,MOZ,Mozambique,2026,1,15,default age and gender,14681331,1,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,MRT,Mauritania,2025,1,15,default age and gender,1883837,0.9204283876471267555885,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,MWI,Malawi,2023,1,14,<NA>,8144905,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,NAM,Namibia,2026,1,15,default age and gender,970575,0.9289378664709064814531,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,NER,Niger,2025,1,15,default age and gender,12835104,0.9935911717271632692672,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,NGA,Nigeria,2025,1,15,default age and gender,92914646,0.2222737173281594258434,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,NGA,Nigeria,2026,1,15,default age and gender,94715263,0.2180481065723272326995,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,NPL,Nepal,2022,1,14,1.25-14,8479640,0.9054343108905567039102,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,PAK,Pakistan,2019,0,14,0.75-14,10013569,0.8200000000000000621725,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,PAK,Pakistan,2021,0,14,0.75-14,18992312,0.9100000000000001421085,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,PAK,Pakistan,2022,0,14,0.75-14,5637004,0.9099999999999999200639,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,PER,Peru,2027,1,15,default age and gender,8227205,0.9087733149350233352592,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,PHL,Philippines,2025,1,15,default age and gender,32867875,0.9639088929691987939208,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,PNG,Papua New Guinea,2025,1,15,default age and gender,3172393,0.4164704007668659779817,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,PRY,Paraguay,2027,1,15,default age and gender,2073930,0.8084710766515744717609,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,RWA,Rwanda,2025,1,15,default age and gender,5193512,1,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,SDN,Sudan,2026,1,15,default age and gender,18765602,0.9400025624810759428129,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,SEN,Senegal,2025,1,15,default age and gender,7125187,0.9662171724054400279158,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,SLB,Solomon Islands,2025,1,15,default age and gender,286698,0.7493449385764812120669,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,SLE,Sierra Leone,2025,1,15,default age and gender,3272867,0.853994387184080494535,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,SLV,El Salvador,2027,1,15,default age and gender,1658400,0.8711774240231547894453,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,STP,Sao Tome and Principe,2025,1,15,default age and gender,91901,0.9382201064188636641106,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,SWZ,Eswatini,2026,1,15,default age and gender,412237.5,1,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,TCD,Chad,2026,1,15,default age and gender,8118976,0.6803998505168631361073,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,TGO,Togo,2026,1,15,default age and gender,3504333,0.9666550685251656949148,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,THA,Thailand,2026,1,15,default age and gender,10528808,1,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,TZA,"Tanzania, United Republic of",2025,1,15,default age and gender,25956316,0.5599076413386244732706,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,TZA,"Tanzania, United Republic of",2026,1,15,default age and gender,26552117,0.5473439149654243385257,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,UGA,Uganda,2025,1,15,default age and gender,21708625,0.9380086204653680370669,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,UZB,Uzbekistan,2028,1,15,default age and gender,9740894,0.9378038401711383809101,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,VEN,"Venezuela, Bolivarian Republic of",2027,1,15,default age and gender,7521793,1,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,VUT,Vanuatu,2026,1,15,default age and gender,125029,0.7180803493589487107585,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,WSM,Samoa,2021,1,45,1-45,170002,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,YEM,Yemen,2027,1,15,default age and gender,12210577,0.7655378866330396769868,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,ZAF,South Africa,2026,1,15,default age and gender,17227660,0.8140655947354430432839,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,ZMB,Zambia,2025,1,15,default age and gender,8238707,1,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,campaign,with:default",Typhoid,total,campaign,ZWE,Zimbabwe,2021,0,14,0.75-14,6165503,0.7699999497202417719777,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2027,0,0,default age and gender,<NA>,0.4403255491329480242335,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2028,0,0,default age and gender,<NA>,0.7240572232622392023771,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2029,0,0,default age and gender,<NA>,0.724551308633841095741,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2030,0,0,default age and gender,<NA>,0.7249742075751940406647,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2031,0,0,default age and gender,<NA>,0.7254814195762142592372,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2032,0,0,default age and gender,<NA>,0.7261967090828018722704,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2033,0,0,default age and gender,<NA>,0.7251441051653926272991,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2034,0,0,default age and gender,<NA>,0.7242241774471656068357,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2035,0,0,default age and gender,<NA>,0.7235346374117896939282,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2036,0,0,default age and gender,<NA>,0.723194652913501601077,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2037,0,0,default age and gender,<NA>,0.723295474325317599984,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2038,0,0,default age and gender,<NA>,0.7216287500536128218798,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2039,0,0,default age and gender,<NA>,0.7203901540085436705496,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2040,0,0,default age and gender,<NA>,0.7195615397280121783297,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2041,0,0,default age and gender,<NA>,0.7190990694651996362197,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2042,0,0,default age and gender,<NA>,0.7189698239372911414691,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2043,0,0,default age and gender,<NA>,0.7289698239372911503509,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2044,0,0,default age and gender,<NA>,0.7389698239372911592326,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2045,0,0,default age and gender,<NA>,0.7489698239372911681144,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2046,0,0,default age and gender,<NA>,0.7589698239372911769962,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2047,0,0,default age and gender,<NA>,0.768969823937291185878,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2048,0,0,default age and gender,<NA>,0.7789698239372910837375,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2049,0,0,default age and gender,<NA>,0.7889698239372910926193,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2050,0,0,default age and gender,<NA>,0.798969823937291101501,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2051,0,0,default age and gender,<NA>,0.8089698239372911103828,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2052,0,0,default age and gender,<NA>,0.8189698239372911192646,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2053,0,0,default age and gender,<NA>,0.8289698239372911281464,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2054,0,0,default age and gender,<NA>,0.8389698239372911370282,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2055,0,0,default age and gender,<NA>,0.84896982393729114591,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2056,0,0,default age and gender,<NA>,0.8589698239372911547918,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2057,0,0,default age and gender,<NA>,0.8689698239372911636735,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2058,0,0,default age and gender,<NA>,0.8789698239372911725553,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2059,0,0,default age and gender,<NA>,0.8889698239372911814371,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2060,0,0,default age and gender,<NA>,0.8989698239372911903189,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2061,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2062,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2063,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2064,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2065,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2066,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2067,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2068,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2069,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2070,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2071,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2072,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2073,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2074,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2075,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2076,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2077,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2078,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2079,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2080,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2081,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2082,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2083,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2084,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2085,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2086,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2087,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2088,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2089,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2090,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2091,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2092,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2093,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2094,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2095,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2096,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2097,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
typhoid-campaign-routine-default,"Typhoid:Typhoid,routine,with:default",Typhoid,total,routine,AFG,Afghanistan,2098,0,0,default age and gender,<NA>,0.9000000000000000222045,both,1
